aggregate_ms,backend,baseline_rss_bytes,batch_size,circuit_hash,execute_ms,graph_family,incremental_peak_rss_bytes,initialization_ms,logical_id,n_qubits,p,package_ms,peak_rss_bytes,preprocess_ms,repetition,shots,skip_reason,status,timing_mode,total_ms,transpile_ms
1.841167,matrix_product_state,336183296.0,1,a851e799694096c10f7f24510f2ef76ba670c3c9a8184cefada20ba2ba96096d,14.622,cycle,16384.0,,m2:cycle:n14:p3:g2027:a0,14,3,0.662375,341622784.0,0.189208,4,4096,,OK,warm_single,30.116583000000002,12.801833
0.154,matrix_product_state,336183296.0,1,ea3333480d7b85fbcea64f7840d5a3edb6c77857f37369e3f6ce7b686c73090e,1042.4655,cycle,32768.0,,m2:cycle:n14:p3:g2027:a1,14,3,0.049375,341655552.0,0.150125,5,4096,,OK,warm_single,1055.0252500000001,12.20625
1.376834,matrix_product_state,336183296.0,1,33079fa605660db51612ca6bcb18cd6980a0fd81130be2e2dc4c128716efdddd,1049.471584,cycle,81920.0,,m2:cycle:n14:p3:g2027:a2,14,3,0.504875,341737472.0,0.179917,6,4096,,OK,warm_single,1063.9143769999998,12.381167
1.366417,matrix_product_state,336183296.0,1,2d0d1fd31d5819eefa2b291ad69b2cb65f1a0972debd09a0f4aeac8a77f9a88a,1043.963,cycle,114688.0,,m2:cycle:n14:p3:g2027:a3,14,3,0.514708,341852160.0,0.193208,7,4096,,OK,warm_single,1058.8714169999998,12.834084
1.878625,matrix_product_state,336183296.0,1,593e8a6ef96a1f508deb64b77324deafbf644d724c845e7c76d22db4cc4746ac,14.52075,cycle,81920.0,,m2:cycle:n14:p3:g2028:a0,14,3,0.684666,341934080.0,0.183083,8,4096,,OK,warm_single,30.041291,12.774167
0.155333,matrix_product_state,336183296.0,1,d19633d96a2432f1862dfde095768a8e7ef7444cf7d0313c6a5b4bab05e6d61e,1041.777667,cycle,49152.0,,m2:cycle:n14:p3:g2028:a1,14,3,0.048625,341983232.0,0.142334,9,4096,,OK,warm_single,1054.5494999999999,12.425541
2.067375,matrix_product_state,,1,,17.1465,cycle,,0.073458,,16,1,0.852791,,0.136584,,4096,,,cold_start,38.62645800000001,18.34975
2.052833,matrix_product_state,335642624.0,1,4e302e90d9eb888043a5989a96d7731288fc48fcef941b907313dc5229cd4423,16.226541,cycle,32768.0,,m2:cycle:n16:p1:g2026:a0,16,1,0.908042,339804160.0,0.118625,0,4096,,OK,warm_single,31.9705,12.664459
2.042583,matrix_product_state,335642624.0,1,b8488170de9f2d18d45df434336a6f827ae46b346f81f52db653be069e074dde,104.506375,cycle,0.0,,m2:cycle:n16:p1:g2026:a1,16,1,0.785125,339804160.0,0.089875,1,4096,,OK,warm_single,119.907833,12.483875
1.332458,matrix_product_state,335642624.0,1,a925c926943e4c37be691236b42c9ababb309e736fda6646e041303e38928531,106.225,cycle,16384.0,,m2:cycle:n16:p1:g2026:a2,16,1,0.485583,339820544.0,0.098917,2,4096,,OK,warm_single,120.609583,12.467625
1.290583,matrix_product_state,335642624.0,1,c448785ffaf461a60ce4c904ec3d3091d39fdb46a0e0d4f885be9fde5fb0a31e,104.58175,cycle,81920.0,,m2:cycle:n16:p1:g2026:a3,16,1,0.458916,339902464.0,0.162333,3,4096,,OK,warm_single,118.94654,12.452958
2.034417,matrix_product_state,335642624.0,1,a0f66639d44545a819bd065928dcab4db2d4199cbfae5dbe216f15ed9a292346,16.565167,cycle,81920.0,,m2:cycle:n16:p1:g2027:a0,16,1,0.884042,339984384.0,0.091375,4,4096,,OK,warm_single,31.699335,12.124334
2.04975,matrix_product_state,335642624.0,1,084e9505c1f5d8d2af4c3571fffa2180057bd5b097dffb6bc01d822e9f00bdf7,105.608167,cycle,16384.0,,m2:cycle:n16:p1:g2027:a1,16,1,0.872833,340000768.0,0.097667,5,4096,,OK,warm_single,120.973709,12.345292
1.3035,matrix_product_state,335642624.0,1,26347c324a5904c6ed09d5bd3eded4691df1dda019c15a7a0b7b6d8886e2ad27,104.543042,cycle,0.0,,m2:cycle:n16:p1:g2027:a2,16,1,0.474583,340000768.0,0.103375,6,4096,,OK,warm_single,118.80449999999999,12.38
1.304083,matrix_product_state,335642624.0,1,c793a9ab5c2b8400bf2a8868b6df84034c68c26669f7596141b3ef81274884d1,104.476375,cycle,0.0,,m2:cycle:n16:p1:g2027:a3,16,1,0.465958,340000768.0,0.094333,7,4096,,OK,warm_single,118.52345700000001,12.182708
2.029125,matrix_product_state,335642624.0,1,8dd349743d29f29692da7c91044f1aeeea3fa9b00e189171e6f1a487ea2b02b7,15.924625,cycle,32768.0,,m2:cycle:n16:p1:g2028:a0,16,1,1.506,340033536.0,0.086708,8,4096,,OK,warm_single,31.609,12.062542
2.026708,matrix_product_state,335642624.0,1,7f0891d7486c61acd67a5b9b377b901eccfa040eca23751458a6d69507806b94,105.003959,cycle,0.0,,m2:cycle:n16:p1:g2028:a1,16,1,0.852583,340033536.0,0.086458,9,4096,,OK,warm_single,120.247458,12.27775
2.05725,matrix_product_state,,1,,17.547083,cycle,,0.06675,,16,2,0.86175,,0.163333,,4096,,,cold_start,39.02175,18.325584
2.038417,matrix_product_state,336052224.0,1,e1929b9f3118e3365661b98c83e2e96059ef223b17efbd30d84c45ea52dd8585,15.921208,cycle,65536.0,,m2:cycle:n16:p2:g2026:a0,16,2,0.877458,340525056.0,0.138542,0,4096,,OK,warm_single,31.607625,12.632
2.058334,matrix_product_state,336052224.0,1,0aa6cb7bb7dc1b40df32f0334ce327db99c27a93f857461a71f9d2cfbba1d41a,233.509125,cycle,0.0,,m2:cycle:n16:p2:g2026:a1,16,2,0.814709,340525056.0,0.13425,1,4096,,OK,warm_single,248.986501,12.470083
1.913292,matrix_product_state,336052224.0,1,733fc0f94795f31a0494fdfce528a0974007e08907a5dcc7f0d4e920e24a8968,235.596625,cycle,32768.0,,m2:cycle:n16:p2:g2026:a2,16,2,0.74525,340557824.0,0.170667,2,4096,,OK,warm_single,251.242292,12.816458
1.885667,matrix_product_state,336052224.0,1,5392a984d75e27e6ba338c6da6d909fce9d1f5f386ea41541684f5cf22b124dd,234.123291,cycle,65536.0,,m2:cycle:n16:p2:g2026:a3,16,2,0.738,340623360.0,0.1375,3,4096,,OK,warm_single,249.5275,12.643042
2.014042,matrix_product_state,336052224.0,1,642c2c33d4b14c47e3d03411342b116194b4edc672fe89cb2e6f7bd608a7b076,16.112083,cycle,114688.0,,m2:cycle:n16:p2:g2027:a0,16,2,0.878708,340738048.0,0.154209,4,4096,,OK,warm_single,31.518958999999995,12.359917
2.051042,matrix_product_state,336052224.0,1,117e30cf503862d5a4d47d5b6a575ce437470c28a49cbb95bc8b1282f5531c24,234.962375,cycle,0.0,,m2:cycle:n16:p2:g2027:a1,16,2,0.882292,340738048.0,0.122125,5,4096,,OK,warm_single,250.12512600000002,12.107292
1.890458,matrix_product_state,336052224.0,1,9fb341948a7013e84fdcb74a05e02d3f6ba0f2c27cb133893309f60223d36727,234.001791,cycle,0.0,,m2:cycle:n16:p2:g2027:a2,16,2,0.734417,340738048.0,0.131792,6,4096,,OK,warm_single,248.938083,12.179625
1.8985,matrix_product_state,336052224.0,1,fb0292cad55c9799aa26aa0441496f20d59903a26ecef9429a192e303e62001e,236.007041,cycle,16384.0,,m2:cycle:n16:p2:g2027:a3,16,2,0.718375,340754432.0,0.154042,7,4096,,OK,warm_single,251.0945,12.316542
2.010208,matrix_product_state,336052224.0,1,d96ddf03e7c00e05ee19abd245a49a60a3cc4b4c6300ce13a91e9ae532616b3c,16.177542,cycle,49152.0,,m2:cycle:n16:p2:g2028:a0,16,2,0.878208,340803584.0,0.127458,8,4096,,OK,warm_single,31.312458,12.119042
2.006625,matrix_product_state,336052224.0,1,6ed8be3687c614061990bd1b51ed181a0a7fcfef1e11298fcbc8b8979afaadb2,237.758209,cycle,0.0,,m2:cycle:n16:p2:g2028:a1,16,2,1.425125,340803584.0,0.117125,9,4096,,OK,warm_single,253.355209,12.048125
2.08225,matrix_product_state,,1,,18.002083,cycle,,0.065,,16,3,0.85375,,0.20125,,4096,,,cold_start,38.931417,17.727084
2.042291,matrix_product_state,335609856.0,1,ef464ebfa7c48b40ff7deb62b88e1d07fe522eeddc85219d5fb5219e0223a684,16.79475,cycle,81920.0,,m2:cycle:n16:p3:g2026:a0,16,3,0.8795,340836352.0,0.227334,0,4096,,OK,warm_single,32.55625,12.612375
2.033083,matrix_product_state,335609856.0,1,0ea9a6074191f652ba5a6fda9490f6c8db1dd60f998d7ebef709e9835495e909,1601.938542,cycle,0.0,,m2:cycle:n16:p3:g2026:a1,16,3,0.789583,340836352.0,0.161125,1,4096,,OK,warm_single,1617.027583,12.10525
1.782542,matrix_product_state,335609856.0,1,a3a68a42d21b06e93312caa15105701e2a309c93f1b1eeb5bab22933e2890f0e,1609.045041,cycle,32768.0,,m2:cycle:n16:p3:g2026:a2,16,3,0.674041,340869120.0,0.201917,2,4096,,OK,warm_single,1624.17275,12.469209
1.731459,matrix_product_state,335609856.0,1,6cb36bffc75ceda7f453e5fc411ec35c490711c4ecfae1fa2ed01df1e9e496a9,1604.285375,cycle,65536.0,,m2:cycle:n16:p3:g2026:a3,16,3,0.670583,340934656.0,0.191333,3,4096,,OK,warm_single,1619.2105410000001,12.331791
2.068875,matrix_product_state,335609856.0,1,4c7dc184b342d6695d84fa8aaa804c361af3c439ee98d66fea1809ace9980edf,16.558,cycle,81920.0,,m2:cycle:n16:p3:g2027:a0,16,3,0.912083,341016576.0,0.20075,4,4096,,OK,warm_single,32.596375,12.856667
2.060875,matrix_product_state,335609856.0,1,fbfe85d79f7bd49dd81d1230abb6e863e40d449843f04904460db667c7a0b390,1603.09725,cycle,0.0,,m2:cycle:n16:p3:g2027:a1,16,3,0.88675,341016576.0,0.156125,5,4096,,OK,warm_single,1618.6242919999997,12.423292
1.73675,matrix_product_state,335609856.0,1,999b26dc27194efd0ea152058c0336a204655dfe2daedd7fa7da0b5dc73018b1,1603.915917,cycle,0.0,,m2:cycle:n16:p3:g2027:a2,16,3,0.662458,341016576.0,0.188917,6,4096,,OK,warm_single,1618.862292,12.35825
1.742542,matrix_product_state,335609856.0,1,ba55f41344c958f84345b2223bc0c2cc160ccd10ad902668e09acaac73be47af,1607.700291,cycle,0.0,,m2:cycle:n16:p3:g2027:a3,16,3,0.663916,341016576.0,0.198666,7,4096,,OK,warm_single,1622.859915,12.5545
2.063625,matrix_product_state,335609856.0,1,9258b119dc7dd6c60658082de73af87140df19feff451395c0b1121dc7c66c22,16.660791,cycle,65536.0,,m2:cycle:n16:p3:g2028:a0,16,3,1.524334,341065728.0,0.198542,8,4096,,OK,warm_single,32.823917,12.376625
2.066666,matrix_product_state,335609856.0,1,209c3802be3896816019c035c8c8d761303b6be3dfba879ff99d212f05aa2c15,1603.727708,cycle,0.0,,m2:cycle:n16:p3:g2028:a1,16,3,0.932583,341065728.0,0.165125,9,4096,,OK,warm_single,1619.4219979999998,12.529916
2.237125,matrix_product_state,,1,,19.036833,cycle,,0.063667,,18,1,0.889625,,0.13825,,4096,,,cold_start,40.511416000000004,18.145916
2.122584,matrix_product_state,336068608.0,1,7feaf60a79d90620334a07e1c19d0168a7c8c00e732531763444e977b9e87f9f,17.84725,cycle,65536.0,,m2:cycle:n18:p1:g2026:a0,18,1,0.928375,340312064.0,0.107208,0,4096,,OK,warm_single,33.372541999999996,12.367125
2.087,matrix_product_state,336068608.0,1,56f9a93f0c912921169bb46dbc595263c83ed337551c796b248d53abc60aa647,117.389083,cycle,0.0,,m2:cycle:n18:p1:g2026:a1,18,1,0.895708,340312064.0,0.094125,1,4096,,OK,warm_single,132.836624,12.370708
1.722625,matrix_product_state,336068608.0,1,abea4087d8430676db093cc9eaeaef9682943295f26bdeecc6d8fce3abcf6069,118.699875,cycle,16384.0,,m2:cycle:n18:p1:g2026:a2,18,1,0.632334,340328448.0,0.098167,2,4096,,OK,warm_single,133.48975099999998,12.33675
1.686125,matrix_product_state,336068608.0,1,2bd5ee5d451d7d2749b214a4c53121d95f4b4f0b2cbda7785eeb52ecdbcd2134,119.483041,cycle,16384.0,,m2:cycle:n18:p1:g2026:a3,18,1,0.655167,340344832.0,0.095417,3,4096,,OK,warm_single,134.174083,12.254333
2.096667,matrix_product_state,336068608.0,1,bd7db07e89fd53efa48f28f2ce36b5d79835b627fdcf71ec055dd9eb310e2594,17.794459,cycle,81920.0,,m2:cycle:n18:p1:g2027:a0,18,1,0.927708,340426752.0,0.123292,4,4096,,OK,warm_single,33.418709,12.476583
2.1245,matrix_product_state,,1,,19.377,cycle,,0.064292,,18,2,0.864875,,0.174375,,4096,,,cold_start,40.872959,18.267917
2.103959,matrix_product_state,335331328.0,1,0ed38aa5fddb76d50d0d6bc586b8b82276d58d475099273444c3bed01d780e31,18.482875,cycle,65536.0,,m2:cycle:n18:p2:g2026:a0,18,2,0.931166,340049920.0,0.163167,0,4096,,OK,warm_single,34.190501,12.509334
2.128458,matrix_product_state,335331328.0,1,12021430517bda644f923e22899e4383b6111f3a546b2267dc8c01832dce09fd,273.896209,cycle,49152.0,,m2:cycle:n18:p2:g2026:a1,18,2,0.929167,340099072.0,0.144792,1,4096,,OK,warm_single,289.53320900000006,12.434583
2.055292,matrix_product_state,335331328.0,1,f7e6b988bdb0c6dbeca6f4f5b464787335bd959bfb7638e33ff8babe0d82e5d4,273.184542,cycle,81920.0,,m2:cycle:n18:p2:g2026:a2,18,2,0.794583,340180992.0,0.150083,2,4096,,OK,warm_single,288.70612500000004,12.521625
2.110625,matrix_product_state,335331328.0,1,eff4de90631d9d4059b8b56931f8b309a8ca510c66b56a70b9c9a8b23f6f2463,275.854792,cycle,114688.0,,m2:cycle:n18:p2:g2026:a3,18,2,1.686709,340295680.0,0.166208,3,4096,,OK,warm_single,292.098709,12.280375
2.084542,matrix_product_state,335331328.0,1,bd208fcf79a0b355fe15ba6aee6432ff8bdda7b1a08fe614c584b4bec97b64a9,18.551917,cycle,0.0,,m2:cycle:n18:p2:g2027:a0,18,2,0.889958,340295680.0,0.167667,4,4096,,OK,warm_single,34.420876,12.726792
2.117458,matrix_product_state,,1,,20.290875,cycle,,0.06425,,18,3,0.866375,,0.212625,,4096,,,cold_start,41.649791,18.098208
2.096334,matrix_product_state,335675392.0,1,8f61eb8f8cb67c1424a77a9dfe7e1cec14a53dc3cde9cc7c1bd0b8f46740ad27,19.166333,cycle,98304.0,,m2:cycle:n18:p3:g2026:a0,18,3,0.884625,341475328.0,0.217125,0,4096,,OK,warm_single,34.694208,12.329791
2.146792,matrix_product_state,335675392.0,1,2d422175ee2bc2a6aa3a6f85735838041d12469f9e53f721a22ee5cef2df2ba0,2169.9685,cycle,0.0,,m2:cycle:n18:p3:g2026:a1,18,3,0.943209,341475328.0,0.165667,1,4096,,OK,warm_single,2185.30296,12.078792
1.972333,matrix_product_state,335675392.0,1,c53e23a356e0ec79838d85240d052f7dd77b441a4f4422cab53da0f027bf92a8,2166.191625,cycle,16384.0,,m2:cycle:n18:p3:g2026:a2,18,3,0.755709,341491712.0,0.233416,2,4096,,OK,warm_single,2181.83725,12.684167
1.957834,matrix_product_state,335675392.0,1,46d5c18f2d06f4e38ec37a5fb8434d0672f63e64eefaea079c8e40e24e2d513a,2169.51425,cycle,65536.0,,m2:cycle:n18:p3:g2026:a3,18,3,0.770833,341557248.0,0.216625,3,4096,,OK,warm_single,2184.8612080000003,12.401666
2.111625,matrix_product_state,335675392.0,1,bf273dc22edc613c03e91d90372f384e2f73ef1caeb84b8dda4821d6f6a598d2,18.293666,cycle,65536.0,,m2:cycle:n18:p3:g2027:a0,18,3,0.925,341622784.0,0.218125,4,4096,,OK,warm_single,34.185958,12.637542
2.138458,matrix_product_state,,1,,22.559708,cycle,,0.082083,,20,1,0.872333,,0.1595,,4096,,,cold_start,43.555791,17.743709
2.124375,matrix_product_state,335675392.0,1,fd2de602155d0cddaa99bbcc14802cb0c6a947773f7e43a8c778ee1463f37613,19.809166,cycle,65536.0,,m2:cycle:n20:p1:g2026:a0,20,1,0.896667,340213760.0,0.11375,0,4096,,OK,warm_single,35.059875,12.115917
2.238791,matrix_product_state,335675392.0,1,f6700b87d0c7842f5161e79e0d425d341200244b8ed390a0d02eaeab588396ec,133.65075,cycle,0.0,,m2:cycle:n20:p1:g2026:a1,20,1,0.923334,340213760.0,0.10225,1,4096,,OK,warm_single,148.896459,11.981334
1.918167,matrix_product_state,335675392.0,1,ba1aca1b743e5b8ca4868563ad05221a3caa93e06fa296b5250e06d1bb7c7f5b,132.713375,cycle,16384.0,,m2:cycle:n20:p1:g2026:a2,20,1,0.726625,340230144.0,0.119041,2,4096,,OK,warm_single,147.56133300000005,12.084125
1.949167,matrix_product_state,335675392.0,1,1d28994aeb215dab357d28d0d1047f8de1639a676cb56f235f1a54c63f8b8057,133.792875,cycle,65536.0,,m2:cycle:n20:p1:g2026:a3,20,1,0.729291,340295680.0,0.103625,3,4096,,OK,warm_single,148.545583,11.970625
2.137625,matrix_product_state,335675392.0,1,fb510734b2e68ee7ae5d491a2e1bec2b850745aa158d4f3e72ef1901df03cfd7,20.599292,cycle,98304.0,,m2:cycle:n20:p1:g2027:a0,20,1,0.904417,340393984.0,0.114792,4,4096,,OK,warm_single,35.888417,12.132291
2.1465,matrix_product_state,,1,,22.270041,cycle,,0.0665,,20,2,0.890833,,0.193791,,4096,,,cold_start,43.606373,18.038708
2.130084,matrix_product_state,335298560.0,1,bab2a96ccabb8e63efd7004dfa4f56aee6f522ff6545795022d0d7ddaa429047,20.73325,cycle,49152.0,,m2:cycle:n20:p2:g2026:a0,20,2,0.895375,340099072.0,0.183292,0,4096,,OK,warm_single,36.390001,12.448
2.066542,matrix_product_state,335298560.0,1,6cdd520d603873eb0fc5cae886037a91a4d3f669251d253e4682a07ba405d0c2,315.909625,cycle,98304.0,,m2:cycle:n20:p2:g2026:a1,20,2,0.812292,340197376.0,0.142667,1,4096,,OK,warm_single,331.179251,12.248125
2.150125,matrix_product_state,335298560.0,1,b0971789ae632f812fc3704d094836db942de25083966b19a7052c9c7bb576d1,316.047292,cycle,65536.0,,m2:cycle:n20:p2:g2026:a2,20,2,0.936625,340262912.0,0.189041,2,4096,,OK,warm_single,331.719291,12.396208
2.140958,matrix_product_state,335298560.0,1,dbc75bceb0c311731947aaaf0ab7b6a93a3e51544baca9b268e09c65b7143017,316.32325,cycle,0.0,,m2:cycle:n20:p2:g2026:a3,20,2,1.592333,340262912.0,0.155708,3,4096,,OK,warm_single,332.489874,12.277625
2.11025,matrix_product_state,335298560.0,1,09576187faa7c20941479f38b6d2ab76d2a8b1c813d48aa5da3196f635dadd22,20.807625,cycle,0.0,,m2:cycle:n20:p2:g2027:a0,20,2,0.91575,340262912.0,0.175792,4,4096,,OK,warm_single,36.551542000000005,12.542125
2.152375,matrix_product_state,,1,,25.150792,cycle,,0.066792,,20,3,0.89325,,0.236083,,4096,,,cold_start,46.636459,18.137167
2.108083,matrix_product_state,335446016.0,1,683568123908a9cc09a3f4422f0bdaf8e66bef6f4c96b42e80cb9d4a538ad14f,20.481833,cycle,81920.0,,m2:cycle:n20:p3:g2026:a0,20,3,0.899334,341229568.0,0.235084,0,4096,,OK,warm_single,36.07458400000001,12.35025
2.099958,matrix_product_state,335446016.0,1,6a99b368ce3b661ee58b1ea5ae1de86a64f64a713ec2999992a377898bb23da6,2730.94875,cycle,1458176.0,,m2:cycle:n20:p3:g2026:a1,20,3,0.913542,342687744.0,0.178,1,4096,,OK,warm_single,2746.1846669999995,12.044417
2.086334,matrix_product_state,335446016.0,1,e57666e3b4278268b76754a7baaabb34b4801b684a5a9eddfa67ce20aae90d62,2736.467667,cycle,32768.0,,m2:cycle:n20:p3:g2026:a2,20,3,0.798459,342720512.0,0.236667,2,4096,,OK,warm_single,2752.215002,12.625875
2.075,matrix_product_state,335446016.0,1,25f95d8725c5de4bc59ef22c1449afcc93045ec74bd1ac84ed2965912179509e,2732.947292,cycle,32768.0,,m2:cycle:n20:p3:g2026:a3,20,3,0.905417,342753280.0,0.227625,3,4096,,OK,warm_single,2748.4934179999996,12.338084
2.102959,matrix_product_state,335446016.0,1,e0c939d940b97d4bc27892f69648756b19c05b93dca0d03cf85fc553f609c6bc,20.833333,cycle,16384.0,,m2:cycle:n20:p3:g2027:a0,20,3,1.509334,342769664.0,0.225084,4,4096,,OK,warm_single,37.214793,12.544083
0.055834,matrix_product_state,,1,,7.708167,random_3_regular,,0.065333,,6,1,0.008584,,0.091958,,4096,,,cold_start,25.904584,17.974708
0.048125,matrix_product_state,335921152.0,1,cf604f1bba3903e9bc81125d1594917344abb870225c17a68586acb60bbf80b2,6.640667,random_3_regular,49152.0,,m2:random_3_regular:n6:p1:g2026:a0,6,1,0.00825,338935808.0,0.058667,0,4096,,OK,warm_single,19.060209,12.3045
0.021583,matrix_product_state,335921152.0,1,09636ac497251b7f08f67e9d6bd4fb78f0f82209f27805b7510efeb0cf9aee38,39.420916,random_3_regular,0.0,,m2:random_3_regular:n6:p1:g2026:a1,6,1,0.002333,338935808.0,0.058541,1,4096,,OK,warm_single,51.867123,12.36375
0.042917,matrix_product_state,335921152.0,1,195688f3a3e355a52f00194f11a24460e6325d4369b5bbc853ad4ff540aa21a5,38.905584,random_3_regular,16384.0,,m2:random_3_regular:n6:p1:g2026:a2,6,1,0.0075,338952192.0,0.05775,2,4096,,OK,warm_single,51.300251,12.2865
0.044375,matrix_product_state,335921152.0,1,1a6d400a04137cfc1d30c2324ae414762e156d87e016e0ab6376c6eae551b18d,39.229083,random_3_regular,32768.0,,m2:random_3_regular:n6:p1:g2026:a3,6,1,0.008584,338984960.0,0.055,3,4096,,OK,warm_single,51.630583,12.293541
0.042125,matrix_product_state,335921152.0,1,45a930821ac7b7469258e215b7001db222fd3950dd1875a3c2f2cae0bdafd962,6.471291,random_3_regular,0.0,,m2:random_3_regular:n6:p1:g2027:a0,6,1,0.007667,338984960.0,0.05775,4,4096,,OK,warm_single,18.905542,12.326709
0.0135,matrix_product_state,335921152.0,1,9803a92bb736a2b6c66c59b532e87b2523669efe66eee5e441715e6bb975b8a8,34.55925,random_3_regular,0.0,,m2:random_3_regular:n6:p1:g2027:a1,6,1,0.001084,338984960.0,0.053083,5,4096,,OK,warm_single,46.878667,12.25175
0.047458,matrix_product_state,335921152.0,1,153a9cefa79b65deda1a76d13b1fdc57f70f2176fb72b3083db3b25db1c6c090,38.205916,random_3_regular,49152.0,,m2:random_3_regular:n6:p1:g2027:a2,6,1,0.008959,339034112.0,0.053917,6,4096,,OK,warm_single,50.616166,12.299916
0.043958,matrix_product_state,335921152.0,1,e477b49f5270961c5f2d4b37ede60a662274433b452890d6b715ed81788bae48,38.25525,random_3_regular,49152.0,,m2:random_3_regular:n6:p1:g2027:a3,6,1,0.007958,339083264.0,0.0675,7,4096,,OK,warm_single,50.563582000000004,12.188916
0.042834,matrix_product_state,335921152.0,1,7e3ba8baaa2ef4635869ff1bad645ddbe098b9297ea457cc1e393eeff106e78a,6.702375,random_3_regular,32768.0,,m2:random_3_regular:n6:p1:g2028:a0,6,1,0.007791,339116032.0,0.058375,8,4096,,OK,warm_single,18.782875,11.9715
0.013958,matrix_product_state,335921152.0,1,ed49653d2c8370a4777e1bee6c4f77b21eeeea302a6c6ac1c83c44785fb0bfd1,34.815292,random_3_regular,32768.0,,m2:random_3_regular:n6:p1:g2028:a1,6,1,0.001166,339148800.0,0.056167,9,4096,,OK,warm_single,47.177917,12.291334
0.054416,matrix_product_state,,1,,7.952417,random_3_regular,,0.068125,,6,2,0.009,,0.121875,,4096,,,cold_start,25.905832999999998,17.7
0.044375,matrix_product_state,335495168.0,1,3541dc77331d3dc81fa15120e29726b57df2725d2e04c571a7396a651f88c427,6.842083,random_3_regular,32768.0,,m2:random_3_regular:n6:p2:g2026:a0,6,2,0.007625,338591744.0,0.172,0,4096,,OK,warm_single,19.846,12.779917
0.043875,matrix_product_state,335495168.0,1,b69c75a3d9ca8ecb281ffeddb8ee045966eee057cae2ac3870e7163286473dd0,40.031334,random_3_regular,16384.0,,m2:random_3_regular:n6:p2:g2026:a1,6,2,0.008209,338608128.0,0.074125,1,4096,,OK,warm_single,52.481335,12.323792
0.047542,matrix_product_state,335495168.0,1,3c5004aedd599f9020c944a1a373d3102c87d1edcab4201428fbfeab3b4e7eca,39.988292,random_3_regular,65536.0,,m2:random_3_regular:n6:p2:g2026:a2,6,2,0.008333,338673664.0,0.074042,2,4096,,OK,warm_single,52.473292,12.355083
0.045292,matrix_product_state,335495168.0,1,adffb8cb6d230345b158abfc935bd013c0245b2eb164472ad04035dcaeca7336,39.415291,random_3_regular,49152.0,,m2:random_3_regular:n6:p2:g2026:a3,6,2,0.008375,338722816.0,0.077583,3,4096,,OK,warm_single,51.78737400000001,12.240833
0.042625,matrix_product_state,335495168.0,1,f3ee8a9a1a0e9c8892671bab796d06b806f38c039af389a88fe6a01e5b5ff222,6.687166,random_3_regular,16384.0,,m2:random_3_regular:n6:p2:g2027:a0,6,2,0.008083,338739200.0,0.077542,4,4096,,OK,warm_single,18.935124,12.119708
0.04175,matrix_product_state,335495168.0,1,06535fcf14ca0e1d21ad7cb1516435505fb2d4f9d6a23703f7927ce6d758d659,34.614625,random_3_regular,0.0,,m2:random_3_regular:n6:p2:g2027:a1,6,2,0.007375,338739200.0,0.070417,5,4096,,OK,warm_single,46.762333,12.028166
0.047167,matrix_product_state,335495168.0,1,c45f496dade5f0fc38f66f831df9170c750538e39137b9b1a68538fda08badbd,38.161375,random_3_regular,49152.0,,m2:random_3_regular:n6:p2:g2027:a2,6,2,0.009041,338788352.0,0.070959,6,4096,,OK,warm_single,50.357375000000005,12.068833
0.044916,matrix_product_state,335495168.0,1,85db46789100561cafd95fdbcbe3a945eefd571be0df7d0b4560ff35210ae448,38.340167,random_3_regular,49152.0,,m2:random_3_regular:n6:p2:g2027:a3,6,2,0.008333,338837504.0,0.078667,7,4096,,OK,warm_single,50.657833000000004,12.18575
0.042208,matrix_product_state,335495168.0,1,c914f2953af11b5f44071734123287d022270391efebad30ffc2f8e4b644e91d,6.68725,random_3_regular,32768.0,,m2:random_3_regular:n6:p2:g2028:a0,6,2,0.007875,338870272.0,0.078375,8,4096,,OK,warm_single,18.889499999999995,12.073792
0.043458,matrix_product_state,335495168.0,1,331f6740858af98e08ce9c0552077fa8d9eed01c16baad85691dbc5d3f9c5f95,34.662083,random_3_regular,32768.0,,m2:random_3_regular:n6:p2:g2028:a1,6,2,0.008209,338903040.0,0.071208,9,4096,,OK,warm_single,46.756333000000005,11.971375
0.0565,matrix_product_state,,1,,8.210625,random_3_regular,,0.06575,,6,3,0.008875,,0.129166,,4096,,,cold_start,26.542999000000002,18.072083
0.042917,matrix_product_state,335577088.0,1,8396513103e38168ee392570c1350fcb337863fe3e605364ed76ac929d98eea5,6.765542,random_3_regular,16384.0,,m2:random_3_regular:n6:p3:g2026:a0,6,3,0.007375,338673664.0,0.094625,0,4096,,OK,warm_single,18.996667,12.086208
0.045541,matrix_product_state,335577088.0,1,e00cc98e9728cf05ea6d0e6b362648e8b34e0a788485da9125dcb855aca4dd0b,32.894,random_3_regular,16384.0,,m2:random_3_regular:n6:p3:g2026:a1,6,3,0.008583,338690048.0,0.088709,1,4096,,OK,warm_single,45.02775,11.990917
0.044958,matrix_product_state,335577088.0,1,04a24947af1efbc123498bec0ececfed1e0d1294e3d8a791f45abb714362f343,39.4785,random_3_regular,16384.0,,m2:random_3_regular:n6:p3:g2026:a2,6,3,0.008042,338706432.0,0.094709,2,4096,,OK,warm_single,52.08625,12.460041
