best_classical_backend,graph_family,memory_lower_than_classical,n_qubits,neural_latency_budget_ms,neural_peak_memory_budget_mib,p,shots,speedup,speedup_ge_10x,speedup_ge_2x,speedup_ge_5x
statevector,cycle,False,22,25,2048,3,4096,45.06781171999999,True,True,True
statevector,cycle,False,22,25,4096,3,4096,45.06781171999999,True,True,True
statevector,cycle,True,22,50,256,3,4096,22.533905859999994,True,True,True
statevector,cycle,False,22,50,512,3,4096,22.533905859999994,True,True,True
statevector,cycle,False,22,50,1024,3,4096,22.533905859999994,True,True,True
statevector,cycle,False,22,50,2048,3,4096,22.533905859999994,True,True,True
statevector,cycle,False,22,50,4096,3,4096,22.533905859999994,True,True,True
statevector,cycle,True,22,100,256,3,4096,11.266952929999997,True,True,True
statevector,cycle,False,22,100,512,3,4096,11.266952929999997,True,True,True
statevector,cycle,False,22,100,1024,3,4096,11.266952929999997,True,True,True
statevector,cycle,False,22,100,2048,3,4096,11.266952929999997,True,True,True
statevector,cycle,False,22,100,4096,3,4096,11.266952929999997,True,True,True
statevector,cycle,True,22,250,256,3,4096,4.506781171999999,False,True,False
statevector,cycle,False,22,250,512,3,4096,4.506781171999999,False,True,False
statevector,cycle,False,22,250,1024,3,4096,4.506781171999999,False,True,False
statevector,cycle,False,22,250,2048,3,4096,4.506781171999999,False,True,False
statevector,cycle,False,22,250,4096,3,4096,4.506781171999999,False,True,False
statevector,cycle,True,22,500,256,3,4096,2.2533905859999996,False,True,False
statevector,cycle,False,22,500,512,3,4096,2.2533905859999996,False,True,False
statevector,cycle,False,22,500,1024,3,4096,2.2533905859999996,False,True,False
statevector,cycle,False,22,500,2048,3,4096,2.2533905859999996,False,True,False
statevector,cycle,False,22,500,4096,3,4096,2.2533905859999996,False,True,False
matrix_product_state,cycle,True,24,10,256,1,4096,21.156179100000003,True,True,True
matrix_product_state,cycle,False,24,10,512,1,4096,21.156179100000003,True,True,True
matrix_product_state,cycle,False,24,10,1024,1,4096,21.156179100000003,True,True,True
matrix_product_state,cycle,False,24,10,2048,1,4096,21.156179100000003,True,True,True
matrix_product_state,cycle,False,24,10,4096,1,4096,21.156179100000003,True,True,True
matrix_product_state,cycle,True,24,25,256,1,4096,8.46247164,False,True,True
matrix_product_state,cycle,False,24,25,512,1,4096,8.46247164,False,True,True
matrix_product_state,cycle,False,24,25,1024,1,4096,8.46247164,False,True,True
matrix_product_state,cycle,False,24,25,2048,1,4096,8.46247164,False,True,True
matrix_product_state,cycle,False,24,25,4096,1,4096,8.46247164,False,True,True
matrix_product_state,cycle,True,24,50,256,1,4096,4.23123582,False,True,False
matrix_product_state,cycle,False,24,50,512,1,4096,4.23123582,False,True,False
matrix_product_state,cycle,False,24,50,1024,1,4096,4.23123582,False,True,False
matrix_product_state,cycle,False,24,50,2048,1,4096,4.23123582,False,True,False
matrix_product_state,cycle,False,24,50,4096,1,4096,4.23123582,False,True,False
matrix_product_state,cycle,True,24,100,256,1,4096,2.11561791,False,True,False
matrix_product_state,cycle,False,24,100,512,1,4096,2.11561791,False,True,False
matrix_product_state,cycle,False,24,100,1024,1,4096,2.11561791,False,True,False
matrix_product_state,cycle,False,24,100,2048,1,4096,2.11561791,False,True,False
matrix_product_state,cycle,False,24,100,4096,1,4096,2.11561791,False,True,False
matrix_product_state,cycle,True,24,250,256,1,4096,0.8462471640000001,False,False,False
matrix_product_state,cycle,False,24,250,512,1,4096,0.8462471640000001,False,False,False
matrix_product_state,cycle,False,24,250,1024,1,4096,0.8462471640000001,False,False,False
matrix_product_state,cycle,False,24,250,2048,1,4096,0.8462471640000001,False,False,False
matrix_product_state,cycle,False,24,250,4096,1,4096,0.8462471640000001,False,False,False
matrix_product_state,cycle,True,24,500,256,1,4096,0.42312358200000005,False,False,False
matrix_product_state,cycle,False,24,500,512,1,4096,0.42312358200000005,False,False,False
matrix_product_state,cycle,False,24,500,1024,1,4096,0.42312358200000005,False,False,False
matrix_product_state,cycle,False,24,500,2048,1,4096,0.42312358200000005,False,False,False
matrix_product_state,cycle,False,24,500,4096,1,4096,0.42312358200000005,False,False,False
matrix_product_state,cycle,True,24,10,256,2,4096,52.876875,True,True,True
matrix_product_state,cycle,False,24,10,512,2,4096,52.876875,True,True,True
matrix_product_state,cycle,False,24,10,1024,2,4096,52.876875,True,True,True
matrix_product_state,cycle,False,24,10,2048,2,4096,52.876875,True,True,True
matrix_product_state,cycle,False,24,10,4096,2,4096,52.876875,True,True,True
matrix_product_state,cycle,True,24,25,256,2,4096,21.15075,True,True,True
matrix_product_state,cycle,False,24,25,512,2,4096,21.15075,True,True,True
matrix_product_state,cycle,False,24,25,1024,2,4096,21.15075,True,True,True
matrix_product_state,cycle,False,24,25,2048,2,4096,21.15075,True,True,True
matrix_product_state,cycle,False,24,25,4096,2,4096,21.15075,True,True,True
matrix_product_state,cycle,True,24,50,256,2,4096,10.575375,True,True,True
matrix_product_state,cycle,False,24,50,512,2,4096,10.575375,True,True,True
matrix_product_state,cycle,False,24,50,1024,2,4096,10.575375,True,True,True
matrix_product_state,cycle,False,24,50,2048,2,4096,10.575375,True,True,True
matrix_product_state,cycle,False,24,50,4096,2,4096,10.575375,True,True,True
matrix_product_state,cycle,True,24,100,256,2,4096,5.2876875,False,True,True
matrix_product_state,cycle,False,24,100,512,2,4096,5.2876875,False,True,True
matrix_product_state,cycle,False,24,100,1024,2,4096,5.2876875,False,True,True
matrix_product_state,cycle,False,24,100,2048,2,4096,5.2876875,False,True,True
matrix_product_state,cycle,False,24,100,4096,2,4096,5.2876875,False,True,True
matrix_product_state,cycle,True,24,250,256,2,4096,2.115075,False,True,False
matrix_product_state,cycle,False,24,250,512,2,4096,2.115075,False,True,False
matrix_product_state,cycle,False,24,250,1024,2,4096,2.115075,False,True,False
matrix_product_state,cycle,False,24,250,2048,2,4096,2.115075,False,True,False
matrix_product_state,cycle,False,24,250,4096,2,4096,2.115075,False,True,False
matrix_product_state,cycle,True,24,500,256,2,4096,1.0575375,False,False,False
matrix_product_state,cycle,False,24,500,512,2,4096,1.0575375,False,False,False
matrix_product_state,cycle,False,24,500,1024,2,4096,1.0575375,False,False,False
matrix_product_state,cycle,False,24,500,2048,2,4096,1.0575375,False,False,False
matrix_product_state,cycle,False,24,500,4096,2,4096,1.0575375,False,False,False
matrix_product_state,cycle,True,24,10,256,3,4096,446.2339125,True,True,True
matrix_product_state,cycle,False,24,10,512,3,4096,446.2339125,True,True,True
matrix_product_state,cycle,False,24,10,1024,3,4096,446.2339125,True,True,True
matrix_product_state,cycle,False,24,10,2048,3,4096,446.2339125,True,True,True
matrix_product_state,cycle,False,24,10,4096,3,4096,446.2339125,True,True,True
matrix_product_state,cycle,True,24,25,256,3,4096,178.493565,True,True,True
matrix_product_state,cycle,False,24,25,512,3,4096,178.493565,True,True,True
matrix_product_state,cycle,False,24,25,1024,3,4096,178.493565,True,True,True
matrix_product_state,cycle,False,24,25,2048,3,4096,178.493565,True,True,True
matrix_product_state,cycle,False,24,25,4096,3,4096,178.493565,True,True,True
matrix_product_state,cycle,True,24,50,256,3,4096,89.2467825,True,True,True
matrix_product_state,cycle,False,24,50,512,3,4096,89.2467825,True,True,True
matrix_product_state,cycle,False,24,50,1024,3,4096,89.2467825,True,True,True
matrix_product_state,cycle,False,24,50,2048,3,4096,89.2467825,True,True,True
matrix_product_state,cycle,False,24,50,4096,3,4096,89.2467825,True,True,True
matrix_product_state,cycle,True,24,100,256,3,4096,44.62339125,True,True,True
matrix_product_state,cycle,False,24,100,512,3,4096,44.62339125,True,True,True
matrix_product_state,cycle,False,24,100,1024,3,4096,44.62339125,True,True,True
matrix_product_state,cycle,False,24,100,2048,3,4096,44.62339125,True,True,True
matrix_product_state,cycle,False,24,100,4096,3,4096,44.62339125,True,True,True
matrix_product_state,cycle,True,24,250,256,3,4096,17.8493565,True,True,True
matrix_product_state,cycle,False,24,250,512,3,4096,17.8493565,True,True,True
matrix_product_state,cycle,False,24,250,1024,3,4096,17.8493565,True,True,True
matrix_product_state,cycle,False,24,250,2048,3,4096,17.8493565,True,True,True
matrix_product_state,cycle,False,24,250,4096,3,4096,17.8493565,True,True,True
matrix_product_state,cycle,True,24,500,256,3,4096,8.92467825,False,True,True
matrix_product_state,cycle,False,24,500,512,3,4096,8.92467825,False,True,True
matrix_product_state,cycle,False,24,500,1024,3,4096,8.92467825,False,True,True
matrix_product_state,cycle,False,24,500,2048,3,4096,8.92467825,False,True,True
matrix_product_state,cycle,False,24,500,4096,3,4096,8.92467825,False,True,True
statevector,random_3_regular,True,6,10,256,1,4096,2.1344854999999994,False,True,False
statevector,random_3_regular,False,6,10,512,1,4096,2.1344854999999994,False,True,False
statevector,random_3_regular,False,6,10,1024,1,4096,2.1344854999999994,False,True,False
statevector,random_3_regular,False,6,10,2048,1,4096,2.1344854999999994,False,True,False
statevector,random_3_regular,False,6,10,4096,1,4096,2.1344854999999994,False,True,False
statevector,random_3_regular,True,6,25,256,1,4096,0.8537941999999998,False,False,False
statevector,random_3_regular,False,6,25,512,1,4096,0.8537941999999998,False,False,False
statevector,random_3_regular,False,6,25,1024,1,4096,0.8537941999999998,False,False,False
statevector,random_3_regular,False,6,25,2048,1,4096,0.8537941999999998,False,False,False
statevector,random_3_regular,False,6,25,4096,1,4096,0.8537941999999998,False,False,False
statevector,random_3_regular,True,6,50,256,1,4096,0.4268970999999999,False,False,False
statevector,random_3_regular,False,6,50,512,1,4096,0.4268970999999999,False,False,False
statevector,random_3_regular,False,6,50,1024,1,4096,0.4268970999999999,False,False,False
statevector,random_3_regular,False,6,50,2048,1,4096,0.4268970999999999,False,False,False
statevector,random_3_regular,False,6,50,4096,1,4096,0.4268970999999999,False,False,False
statevector,random_3_regular,True,6,100,256,1,4096,0.21344854999999996,False,False,False
statevector,random_3_regular,False,6,100,512,1,4096,0.21344854999999996,False,False,False
statevector,random_3_regular,False,6,100,1024,1,4096,0.21344854999999996,False,False,False
statevector,random_3_regular,False,6,100,2048,1,4096,0.21344854999999996,False,False,False
statevector,random_3_regular,False,6,100,4096,1,4096,0.21344854999999996,False,False,False
statevector,random_3_regular,True,6,250,256,1,4096,0.08537941999999998,False,False,False
statevector,random_3_regular,False,6,250,512,1,4096,0.08537941999999998,False,False,False
statevector,random_3_regular,False,6,250,1024,1,4096,0.08537941999999998,False,False,False
statevector,random_3_regular,False,6,250,2048,1,4096,0.08537941999999998,False,False,False
statevector,random_3_regular,False,6,250,4096,1,4096,0.08537941999999998,False,False,False
statevector,random_3_regular,True,6,500,256,1,4096,0.04268970999999999,False,False,False
statevector,random_3_regular,False,6,500,512,1,4096,0.04268970999999999,False,False,False
statevector,random_3_regular,False,6,500,1024,1,4096,0.04268970999999999,False,False,False
statevector,random_3_regular,False,6,500,2048,1,4096,0.04268970999999999,False,False,False
statevector,random_3_regular,False,6,500,4096,1,4096,0.04268970999999999,False,False,False
statevector,random_3_regular,True,6,10,256,2,4096,2.1701291499999997,False,True,False
statevector,random_3_regular,False,6,10,512,2,4096,2.1701291499999997,False,True,False
statevector,random_3_regular,False,6,10,1024,2,4096,2.1701291499999997,False,True,False
statevector,random_3_regular,False,6,10,2048,2,4096,2.1701291499999997,False,True,False
statevector,random_3_regular,False,6,10,4096,2,4096,2.1701291499999997,False,True,False
statevector,random_3_regular,True,6,25,256,2,4096,0.8680516599999999,False,False,False
statevector,random_3_regular,False,6,25,512,2,4096,0.8680516599999999,False,False,False
statevector,random_3_regular,False,6,25,1024,2,4096,0.8680516599999999,False,False,False
statevector,random_3_regular,False,6,25,2048,2,4096,0.8680516599999999,False,False,False
statevector,random_3_regular,False,6,25,4096,2,4096,0.8680516599999999,False,False,False
statevector,random_3_regular,True,6,50,256,2,4096,0.43402582999999995,False,False,False
statevector,random_3_regular,False,6,50,512,2,4096,0.43402582999999995,False,False,False
statevector,random_3_regular,False,6,50,1024,2,4096,0.43402582999999995,False,False,False
statevector,random_3_regular,False,6,50,2048,2,4096,0.43402582999999995,False,False,False
statevector,random_3_regular,False,6,50,4096,2,4096,0.43402582999999995,False,False,False
statevector,random_3_regular,True,6,100,256,2,4096,0.21701291499999997,False,False,False
statevector,random_3_regular,False,6,100,512,2,4096,0.21701291499999997,False,False,False
statevector,random_3_regular,False,6,100,1024,2,4096,0.21701291499999997,False,False,False
statevector,random_3_regular,False,6,100,2048,2,4096,0.21701291499999997,False,False,False
statevector,random_3_regular,False,6,100,4096,2,4096,0.21701291499999997,False,False,False
statevector,random_3_regular,True,6,250,256,2,4096,0.08680516599999999,False,False,False
statevector,random_3_regular,False,6,250,512,2,4096,0.08680516599999999,False,False,False
statevector,random_3_regular,False,6,250,1024,2,4096,0.08680516599999999,False,False,False
statevector,random_3_regular,False,6,250,2048,2,4096,0.08680516599999999,False,False,False
statevector,random_3_regular,False,6,250,4096,2,4096,0.08680516599999999,False,False,False
statevector,random_3_regular,True,6,500,256,2,4096,0.043402582999999995,False,False,False
statevector,random_3_regular,False,6,500,512,2,4096,0.043402582999999995,False,False,False
statevector,random_3_regular,False,6,500,1024,2,4096,0.043402582999999995,False,False,False
statevector,random_3_regular,False,6,500,2048,2,4096,0.043402582999999995,False,False,False
statevector,random_3_regular,False,6,500,4096,2,4096,0.043402582999999995,False,False,False
matrix_product_state,random_3_regular,True,6,10,256,3,1024,2.1761499,False,True,False
matrix_product_state,random_3_regular,False,6,10,512,3,1024,2.1761499,False,True,False
matrix_product_state,random_3_regular,False,6,10,1024,3,1024,2.1761499,False,True,False
matrix_product_state,random_3_regular,False,6,10,2048,3,1024,2.1761499,False,True,False
matrix_product_state,random_3_regular,False,6,10,4096,3,1024,2.1761499,False,True,False
matrix_product_state,random_3_regular,True,6,25,256,3,1024,0.87045996,False,False,False
matrix_product_state,random_3_regular,False,6,25,512,3,1024,0.87045996,False,False,False
matrix_product_state,random_3_regular,False,6,25,1024,3,1024,0.87045996,False,False,False
matrix_product_state,random_3_regular,False,6,25,2048,3,1024,0.87045996,False,False,False
matrix_product_state,random_3_regular,False,6,25,4096,3,1024,0.87045996,False,False,False
matrix_product_state,random_3_regular,True,6,50,256,3,1024,0.43522998,False,False,False
matrix_product_state,random_3_regular,False,6,50,512,3,1024,0.43522998,False,False,False
matrix_product_state,random_3_regular,False,6,50,1024,3,1024,0.43522998,False,False,False
matrix_product_state,random_3_regular,False,6,50,2048,3,1024,0.43522998,False,False,False
matrix_product_state,random_3_regular,False,6,50,4096,3,1024,0.43522998,False,False,False
matrix_product_state,random_3_regular,True,6,100,256,3,1024,0.21761499,False,False,False
matrix_product_state,random_3_regular,False,6,100,512,3,1024,0.21761499,False,False,False
matrix_product_state,random_3_regular,False,6,100,1024,3,1024,0.21761499,False,False,False
matrix_product_state,random_3_regular,False,6,100,2048,3,1024,0.21761499,False,False,False
matrix_product_state,random_3_regular,False,6,100,4096,3,1024,0.21761499,False,False,False
matrix_product_state,random_3_regular,True,6,250,256,3,1024,0.087045996,False,False,False
matrix_product_state,random_3_regular,False,6,250,512,3,1024,0.087045996,False,False,False
matrix_product_state,random_3_regular,False,6,250,1024,3,1024,0.087045996,False,False,False
matrix_product_state,random_3_regular,False,6,250,2048,3,1024,0.087045996,False,False,False
matrix_product_state,random_3_regular,False,6,250,4096,3,1024,0.087045996,False,False,False
matrix_product_state,random_3_regular,True,6,500,256,3,1024,0.043522998,False,False,False
matrix_product_state,random_3_regular,False,6,500,512,3,1024,0.043522998,False,False,False
matrix_product_state,random_3_regular,False,6,500,1024,3,1024,0.043522998,False,False,False
matrix_product_state,random_3_regular,False,6,500,2048,3,1024,0.043522998,False,False,False
matrix_product_state,random_3_regular,False,6,500,4096,3,1024,0.043522998,False,False,False
statevector,random_3_regular,True,6,10,256,3,4096,2.2223708,False,True,False
statevector,random_3_regular,False,6,10,512,3,4096,2.2223708,False,True,False
statevector,random_3_regular,False,6,10,1024,3,4096,2.2223708,False,True,False
statevector,random_3_regular,False,6,10,2048,3,4096,2.2223708,False,True,False
statevector,random_3_regular,False,6,10,4096,3,4096,2.2223708,False,True,False
statevector,random_3_regular,True,6,25,256,3,4096,0.8889483200000001,False,False,False
statevector,random_3_regular,False,6,25,512,3,4096,0.8889483200000001,False,False,False
statevector,random_3_regular,False,6,25,1024,3,4096,0.8889483200000001,False,False,False
statevector,random_3_regular,False,6,25,2048,3,4096,0.8889483200000001,False,False,False
statevector,random_3_regular,False,6,25,4096,3,4096,0.8889483200000001,False,False,False
statevector,random_3_regular,True,6,50,256,3,4096,0.44447416000000006,False,False,False
statevector,random_3_regular,False,6,50,512,3,4096,0.44447416000000006,False,False,False
statevector,random_3_regular,False,6,50,1024,3,4096,0.44447416000000006,False,False,False
statevector,random_3_regular,False,6,50,2048,3,4096,0.44447416000000006,False,False,False
statevector,random_3_regular,False,6,50,4096,3,4096,0.44447416000000006,False,False,False
statevector,random_3_regular,True,6,100,256,3,4096,0.22223708000000003,False,False,False
statevector,random_3_regular,False,6,100,512,3,4096,0.22223708000000003,False,False,False
statevector,random_3_regular,False,6,100,1024,3,4096,0.22223708000000003,False,False,False
statevector,random_3_regular,False,6,100,2048,3,4096,0.22223708000000003,False,False,False
statevector,random_3_regular,False,6,100,4096,3,4096,0.22223708000000003,False,False,False
statevector,random_3_regular,True,6,250,256,3,4096,0.08889483200000001,False,False,False
statevector,random_3_regular,False,6,250,512,3,4096,0.08889483200000001,False,False,False
statevector,random_3_regular,False,6,250,1024,3,4096,0.08889483200000001,False,False,False
statevector,random_3_regular,False,6,250,2048,3,4096,0.08889483200000001,False,False,False
statevector,random_3_regular,False,6,250,4096,3,4096,0.08889483200000001,False,False,False
statevector,random_3_regular,True,6,500,256,3,4096,0.044447416000000003,False,False,False
statevector,random_3_regular,False,6,500,512,3,4096,0.044447416000000003,False,False,False
statevector,random_3_regular,False,6,500,1024,3,4096,0.044447416000000003,False,False,False
statevector,random_3_regular,False,6,500,2048,3,4096,0.044447416000000003,False,False,False
statevector,random_3_regular,False,6,500,4096,3,4096,0.044447416000000003,False,False,False
statevector,random_3_regular,True,6,10,256,3,65536,3.5964375000000004,False,True,False
statevector,random_3_regular,False,6,10,512,3,65536,3.5964375000000004,False,True,False
statevector,random_3_regular,False,6,10,1024,3,65536,3.5964375000000004,False,True,False
statevector,random_3_regular,False,6,10,2048,3,65536,3.5964375000000004,False,True,False
statevector,random_3_regular,False,6,10,4096,3,65536,3.5964375000000004,False,True,False
statevector,random_3_regular,True,6,25,256,3,65536,1.4385750000000002,False,False,False
statevector,random_3_regular,False,6,25,512,3,65536,1.4385750000000002,False,False,False
statevector,random_3_regular,False,6,25,1024,3,65536,1.4385750000000002,False,False,False
statevector,random_3_regular,False,6,25,2048,3,65536,1.4385750000000002,False,False,False
statevector,random_3_regular,False,6,25,4096,3,65536,1.4385750000000002,False,False,False
statevector,random_3_regular,True,6,50,256,3,65536,0.7192875000000001,False,False,False
statevector,random_3_regular,False,6,50,512,3,65536,0.7192875000000001,False,False,False
statevector,random_3_regular,False,6,50,1024,3,65536,0.7192875000000001,False,False,False
statevector,random_3_regular,False,6,50,2048,3,65536,0.7192875000000001,False,False,False
statevector,random_3_regular,False,6,50,4096,3,65536,0.7192875000000001,False,False,False
statevector,random_3_regular,True,6,100,256,3,65536,0.35964375000000004,False,False,False
statevector,random_3_regular,False,6,100,512,3,65536,0.35964375000000004,False,False,False
statevector,random_3_regular,False,6,100,1024,3,65536,0.35964375000000004,False,False,False
statevector,random_3_regular,False,6,100,2048,3,65536,0.35964375000000004,False,False,False
statevector,random_3_regular,False,6,100,4096,3,65536,0.35964375000000004,False,False,False
statevector,random_3_regular,True,6,250,256,3,65536,0.14385750000000003,False,False,False
statevector,random_3_regular,False,6,250,512,3,65536,0.14385750000000003,False,False,False
statevector,random_3_regular,False,6,250,1024,3,65536,0.14385750000000003,False,False,False
statevector,random_3_regular,False,6,250,2048,3,65536,0.14385750000000003,False,False,False
statevector,random_3_regular,False,6,250,4096,3,65536,0.14385750000000003,False,False,False
statevector,random_3_regular,True,6,500,256,3,65536,0.07192875000000001,False,False,False
statevector,random_3_regular,False,6,500,512,3,65536,0.07192875000000001,False,False,False
statevector,random_3_regular,False,6,500,1024,3,65536,0.07192875000000001,False,False,False
statevector,random_3_regular,False,6,500,2048,3,65536,0.07192875000000001,False,False,False
statevector,random_3_regular,False,6,500,4096,3,65536,0.07192875000000001,False,False,False
statevector,random_3_regular,True,8,10,256,1,4096,2.2977833,False,True,False
statevector,random_3_regular,False,8,10,512,1,4096,2.2977833,False,True,False
statevector,random_3_regular,False,8,10,1024,1,4096,2.2977833,False,True,False
statevector,random_3_regular,False,8,10,2048,1,4096,2.2977833,False,True,False
statevector,random_3_regular,False,8,10,4096,1,4096,2.2977833,False,True,False
statevector,random_3_regular,True,8,25,256,1,4096,0.9191133199999999,False,False,False
statevector,random_3_regular,False,8,25,512,1,4096,0.9191133199999999,False,False,False
statevector,random_3_regular,False,8,25,1024,1,4096,0.9191133199999999,False,False,False
statevector,random_3_regular,False,8,25,2048,1,4096,0.9191133199999999,False,False,False
statevector,random_3_regular,False,8,25,4096,1,4096,0.9191133199999999,False,False,False
statevector,random_3_regular,True,8,50,256,1,4096,0.45955665999999995,False,False,False
statevector,random_3_regular,False,8,50,512,1,4096,0.45955665999999995,False,False,False
statevector,random_3_regular,False,8,50,1024,1,4096,0.45955665999999995,False,False,False
statevector,random_3_regular,False,8,50,2048,1,4096,0.45955665999999995,False,False,False
statevector,random_3_regular,False,8,50,4096,1,4096,0.45955665999999995,False,False,False
statevector,random_3_regular,True,8,100,256,1,4096,0.22977832999999998,False,False,False
statevector,random_3_regular,False,8,100,512,1,4096,0.22977832999999998,False,False,False
statevector,random_3_regular,False,8,100,1024,1,4096,0.22977832999999998,False,False,False
statevector,random_3_regular,False,8,100,2048,1,4096,0.22977832999999998,False,False,False
statevector,random_3_regular,False,8,100,4096,1,4096,0.22977832999999998,False,False,False
statevector,random_3_regular,True,8,250,256,1,4096,0.09191133199999998,False,False,False
statevector,random_3_regular,False,8,250,512,1,4096,0.09191133199999998,False,False,False
statevector,random_3_regular,False,8,250,1024,1,4096,0.09191133199999998,False,False,False
statevector,random_3_regular,False,8,250,2048,1,4096,0.09191133199999998,False,False,False
statevector,random_3_regular,False,8,250,4096,1,4096,0.09191133199999998,False,False,False
statevector,random_3_regular,True,8,500,256,1,4096,0.04595566599999999,False,False,False
statevector,random_3_regular,False,8,500,512,1,4096,0.04595566599999999,False,False,False
statevector,random_3_regular,False,8,500,1024,1,4096,0.04595566599999999,False,False,False
statevector,random_3_regular,False,8,500,2048,1,4096,0.04595566599999999,False,False,False
statevector,random_3_regular,False,8,500,4096,1,4096,0.04595566599999999,False,False,False
statevector,random_3_regular,True,8,10,256,2,4096,2.2555229,False,True,False
statevector,random_3_regular,False,8,10,512,2,4096,2.2555229,False,True,False
statevector,random_3_regular,False,8,10,1024,2,4096,2.2555229,False,True,False
statevector,random_3_regular,False,8,10,2048,2,4096,2.2555229,False,True,False
statevector,random_3_regular,False,8,10,4096,2,4096,2.2555229,False,True,False
statevector,random_3_regular,True,8,25,256,2,4096,0.9022091599999998,False,False,False
statevector,random_3_regular,False,8,25,512,2,4096,0.9022091599999998,False,False,False
statevector,random_3_regular,False,8,25,1024,2,4096,0.9022091599999998,False,False,False
statevector,random_3_regular,False,8,25,2048,2,4096,0.9022091599999998,False,False,False
statevector,random_3_regular,False,8,25,4096,2,4096,0.9022091599999998,False,False,False
statevector,random_3_regular,True,8,50,256,2,4096,0.4511045799999999,False,False,False
statevector,random_3_regular,False,8,50,512,2,4096,0.4511045799999999,False,False,False
statevector,random_3_regular,False,8,50,1024,2,4096,0.4511045799999999,False,False,False
statevector,random_3_regular,False,8,50,2048,2,4096,0.4511045799999999,False,False,False
statevector,random_3_regular,False,8,50,4096,2,4096,0.4511045799999999,False,False,False
statevector,random_3_regular,True,8,100,256,2,4096,0.22555228999999996,False,False,False
statevector,random_3_regular,False,8,100,512,2,4096,0.22555228999999996,False,False,False
statevector,random_3_regular,False,8,100,1024,2,4096,0.22555228999999996,False,False,False
statevector,random_3_regular,False,8,100,2048,2,4096,0.22555228999999996,False,False,False
statevector,random_3_regular,False,8,100,4096,2,4096,0.22555228999999996,False,False,False
statevector,random_3_regular,True,8,250,256,2,4096,0.09022091599999998,False,False,False
statevector,random_3_regular,False,8,250,512,2,4096,0.09022091599999998,False,False,False
statevector,random_3_regular,False,8,250,1024,2,4096,0.09022091599999998,False,False,False
statevector,random_3_regular,False,8,250,2048,2,4096,0.09022091599999998,False,False,False
statevector,random_3_regular,False,8,250,4096,2,4096,0.09022091599999998,False,False,False
statevector,random_3_regular,True,8,500,256,2,4096,0.04511045799999999,False,False,False
statevector,random_3_regular,False,8,500,512,2,4096,0.04511045799999999,False,False,False
statevector,random_3_regular,False,8,500,1024,2,4096,0.04511045799999999,False,False,False
statevector,random_3_regular,False,8,500,2048,2,4096,0.04511045799999999,False,False,False
statevector,random_3_regular,False,8,500,4096,2,4096,0.04511045799999999,False,False,False
statevector,random_3_regular,True,8,10,256,3,4096,2.2885104,False,True,False
statevector,random_3_regular,False,8,10,512,3,4096,2.2885104,False,True,False
statevector,random_3_regular,False,8,10,1024,3,4096,2.2885104,False,True,False
statevector,random_3_regular,False,8,10,2048,3,4096,2.2885104,False,True,False
statevector,random_3_regular,False,8,10,4096,3,4096,2.2885104,False,True,False
statevector,random_3_regular,True,8,25,256,3,4096,0.9154041599999999,False,False,False
statevector,random_3_regular,False,8,25,512,3,4096,0.9154041599999999,False,False,False
statevector,random_3_regular,False,8,25,1024,3,4096,0.9154041599999999,False,False,False
statevector,random_3_regular,False,8,25,2048,3,4096,0.9154041599999999,False,False,False
statevector,random_3_regular,False,8,25,4096,3,4096,0.9154041599999999,False,False,False
statevector,random_3_regular,True,8,50,256,3,4096,0.45770207999999996,False,False,False
statevector,random_3_regular,False,8,50,512,3,4096,0.45770207999999996,False,False,False
statevector,random_3_regular,False,8,50,1024,3,4096,0.45770207999999996,False,False,False
statevector,random_3_regular,False,8,50,2048,3,4096,0.45770207999999996,False,False,False
statevector,random_3_regular,False,8,50,4096,3,4096,0.45770207999999996,False,False,False
statevector,random_3_regular,True,8,100,256,3,4096,0.22885103999999998,False,False,False
statevector,random_3_regular,False,8,100,512,3,4096,0.22885103999999998,False,False,False
statevector,random_3_regular,False,8,100,1024,3,4096,0.22885103999999998,False,False,False
statevector,random_3_regular,False,8,100,2048,3,4096,0.22885103999999998,False,False,False
statevector,random_3_regular,False,8,100,4096,3,4096,0.22885103999999998,False,False,False
statevector,random_3_regular,True,8,250,256,3,4096,0.091540416,False,False,False
statevector,random_3_regular,False,8,250,512,3,4096,0.091540416,False,False,False
statevector,random_3_regular,False,8,250,1024,3,4096,0.091540416,False,False,False
statevector,random_3_regular,False,8,250,2048,3,4096,0.091540416,False,False,False
statevector,random_3_regular,False,8,250,4096,3,4096,0.091540416,False,False,False
statevector,random_3_regular,True,8,500,256,3,4096,0.045770208,False,False,False
statevector,random_3_regular,False,8,500,512,3,4096,0.045770208,False,False,False
statevector,random_3_regular,False,8,500,1024,3,4096,0.045770208,False,False,False
statevector,random_3_regular,False,8,500,2048,3,4096,0.045770208,False,False,False
statevector,random_3_regular,False,8,500,4096,3,4096,0.045770208,False,False,False
statevector,random_3_regular,True,10,10,256,1,4096,2.4940125,False,True,False
statevector,random_3_regular,False,10,10,512,1,4096,2.4940125,False,True,False
statevector,random_3_regular,False,10,10,1024,1,4096,2.4940125,False,True,False
statevector,random_3_regular,False,10,10,2048,1,4096,2.4940125,False,True,False
statevector,random_3_regular,False,10,10,4096,1,4096,2.4940125,False,True,False
statevector,random_3_regular,True,10,25,256,1,4096,0.9976050000000001,False,False,False
statevector,random_3_regular,False,10,25,512,1,4096,0.9976050000000001,False,False,False
